id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
61,174853.15296749998,81.97349999682046,327,329,0.48623392164640056,0.4060890575915448,1.398247814211337,0.9923220190404165,3d gaze,-6.120787737356417,33.23998487693353,345.69159688266626,174853.15296749998 174853.15704949998 174853.1609725 174853.165697 174853.16983899998 174853.17307849997 174853.17700799997 174853.18111499998 174853.18507049998 174853.18893499998 174853.192911 174853.19693799998 174853.20094799998 174853.204929 174853.2089585 174853.21300299998 174853.217015 174853.2230795 174853.22707099997 174853.2310415 174853.23494099997
62,174853.25517,91.80349999223836,330,333,0.4349514561786814,0.3895716755466255,1.3562585432828773,0.972013493992869,3d gaze,-28.105715502963978,38.05436987973629,336.69725246301596,174853.25517 174853.259401 174853.26369999998 174853.26794999998 174853.27221949998 174853.276299 174853.28106049998 174853.285568 174853.28857849998 174853.29141399998 174853.295307 174853.29911599998 174853.30297799996 174853.30683999998 174853.31092049996 174853.31500099998 174853.3190045 174853.323059 174853.32779049998 174853.33247049997 174853.33572599996 174853.338926 174853.34297599999 174853.34697349998
63,174853.35094699997,216.06900001643226,333,339,0.4605138576485067,0.3827294812827217,1.3497797843014196,0.9961274409782387,3d gaze,-15.52906670807033,36.813602827499906,306.69961486365105,174853.35094699997 174853.354913 174853.35895099997 174853.36299899998 174853.36702449998 174853.37099099997 174853.37537849997 174853.37959749997 174853.38377999997 174853.387872 174853.39183599997 174853.39571349998 174853.40058249998 174853.4053425 174853.4082135 174853.41100699996 174853.41499649998 174853.41894449998 174853.42300999997 174853.42706199997 174853.431188 174853.4354665 174853.43928449997 174853.44300499998 174853.44700299998 174853.45093499997 174853.45496149999 174853.458984 174853.46306799998 174853.467068 174853.471039 174853.474925 174853.4789005 174853.48288049997 174853.48689499998 174853.49088299996 174853.494886 174853.498869 174853.50290649998 174853.50692749998 174853.51089649997 174853.51484299998 174853.51884849998 174853.52284449997 174853.52685149998 174853.53084199998 174853.5349185 174853.539042 174853.54299649998 174853.546889 174853.5509045 174853.554919 174853.558959 174853.56293249998 174853.567016
64,174853.59369799998,109.25000000861473,340,343,0.5098228480429879,0.4194992561230694,1.3981355193240772,0.9909295381771125,3d gaze,3.9874410707477943,25.949065428791982,315.13814938176677,174853.59369799998 174853.5980025 174853.60209099998 174853.60613449998 174853.60996499998 174853.61367999998 174853.61754749998 174853.622124 174853.62614 174853.629458 174853.63325249997 174853.63707849997 174853.64118349997 174853.64516999997 174853.648938 174853.653027 174853.657015 174853.6611715 174853.665624 174853.66938099999 174853.67291249998 174853.67686249997 174853.68096049997 174853.685003 174853.6909885 174853.695044 174853.699038 174853.702948
65,174853.7069305,180.06449998938479,343,349,0.49284879331533754,0.40338896741628893,1.4435348333510354,0.997697458884129,3d gaze,-2.6394686968078367,28.912854601150446,292.52165487381865,174853.7069305 174853.7108465 174853.7148515 174853.718857 174853.7231475 174853.72742749998 174853.73182349998 174853.73610799998 174853.7416855 174853.74716 174853.75005849998 174853.7535955 174853.756848 174853.75945199997 174853.7639815 174853.76850099998 174853.77173699997 174853.77497049997 174853.77897699998 174853.78295899997 174853.78704949998 174853.791118 174853.79510599998 174853.799029 174853.80309549998 174853.80705899998 174853.8110085 174853.81491899997 174853.81887199997 174853.82282399997 174853.8269095 174853.830995 174853.8349295 174853.8388655 174853.84285149997 174853.84683599998 174853.85086999997 174853.85490549996 174853.85893499997 174853.86291199998 174853.866915 174853.870911 174853.874965 174853.87892599998 174853.88298499997 174853.88699499998
66,174853.92284349998,136.1380000016652,350,354,0.4091521095615929,0.4184984562621782,1.3620198133580577,0.977226555452769,3d gaze,-36.72819681468765,26.334213964538637,315.49673264745854,174853.92284349998 174853.9268435 174853.9309035 174853.9349625 174853.938905 174853.94284749997 174853.94686999999 174853.9509095 174853.9551385 174853.95935099997 174853.963829 174853.96824 174853.972114 174853.97592199998 174853.9815385 174853.98715499998 174853.98963499998 174853.99320199998 174853.9967535 174853.99920099997 174854.003163 174854.0071245 174854.01113149998 174854.0151205 174854.01901 174854.022898 174854.0270255 174854.031153 174854.03508449998 174854.039016 174854.042976 174854.046936 174854.05098499998 174854.05503499997 174854.05898149998
67,174854.29886399998,84.10900001763366,361,364,0.4353829287732422,0.3706049825556924,1.4946277381643454,0.9813880584235097,3d gaze,-26.409938598990017,42.29876729146444,319.27260354464397,174854.29886399998 174854.3028675 174854.30685499997 174854.310851 174854.314842 174854.31910199998 174854.323343 174854.3274235 174854.3315505 174854.33595449998 174854.3400255 174854.34378349996 174854.3472665 174854.3511815 174854.3550815 174854.3593965 174854.36363399998 174854.367356 174854.37095949997 174854.37499599997 174854.378981 174854.382973
68,174854.38696399998,100.21750003215857,364,367,0.4530522815144905,0.37646488652020066,1.4465947351349675,0.9930219909008711,3d gaze,-19.429772353908934,40.91613397778243,323.5010494098569,174854.38696399998 174854.39103 174854.3950295 174854.39956 174854.40394499997 174854.40746199997 174854.41090149997 174854.41493849998 174854.418974 174854.4231615 174854.4273475 174854.43143549998 174854.4355735 174854.44014999998 174854.44457949998 174854.447926 174854.4511915 174854.4550765 174854.45894699998 174854.463047 174854.4670515 174854.47102499998 174854.4750055 174854.47903499997 174854.4829785 174854.4871815
69,174854.491369,121.52849999256432,367,371,0.47253960472708095,0.38381216436424925,1.4876413691666155,0.9932734051538465,3d gaze,-11.291318586868092,38.17150925284853,320.8346756572857,174854.491369 174854.495306 174854.49924049998 174854.503166 174854.5070795 174854.511131 174854.51517199998 174854.51907749998 174854.52296399997 174854.5290485 174854.533014 174854.53704199998 174854.54097799998 174854.5449945 174854.54898049997 174854.55303199997 174854.557049 174854.56097399996 174854.56560149998 174854.56969499998 174854.57300399998 174854.576902 174854.580976 174854.58497199998 174854.58892449999 174854.59290249998 174854.59691249998 174854.60113799997 174854.60512799997 174854.6089145 174854.6128975
70,174854.65496849996,204.2990000336431,372,378,0.4439540569779693,0.38118303233114587,1.4604054710862504,0.9922613950174243,3d gaze,-24.81006756536046,42.0547263024235,345.6983177452046,174854.65496849996 174854.65893349997 174854.66285149998 174854.66689249998 174854.67099949997 174854.67504449998 174854.679021 174854.68305399996 174854.68706749997 174854.69100299999 174854.694938 174854.69894099998 174854.70300449998 174854.7070075 174854.71097999997 174854.7150195 174854.71902199998 174854.72297449998 174854.7269225 174854.73107649997 174854.73512849997 174854.7391975 174854.74316999997 174854.74706099997 174854.75095299998 174854.75507899997 174854.75919999997 174854.76307399996 174854.767001 174854.7709785 174854.774898 174854.77890099998 174854.782916 174854.7869625 174854.7909505 174854.795188 174854.80247349996 174854.80655649997 174854.8104045 174854.81435499998 174854.81635499996 174854.82030999998 174854.82335799997 174854.82727099996 174854.83113149996 174854.8351715 174854.83907399996 174854.84314999997 174854.84709 174854.8511075 174854.855064 174854.8592675
71,174854.8634495,217.56199997616932,378,384,0.45204029184916,0.37648420863394955,0.2731506682410495,0.9945908442521773,3d gaze,-20.521082445149908,42.28321480052876,334.3358452206641,174854.8634495 174854.867427 174854.87237449997 174854.87631249998 174854.87933549998 174854.88325999997 174854.887116 174854.89106 174854.89500299998 174854.899098 174854.9031925 174854.90711949999 174854.911045 174854.91505949997 174854.91906599997 174854.92298149999 174854.926908 174854.9309935 174854.93507099999 174854.9389815 174854.94286 174854.9472905 174854.9516975 174854.95555199997 174854.95939499998 174854.9634705 174854.9677085 174854.971807 174854.976066 174854.98015999998 174854.9839305 174854.987539 174854.99318549997 174854.99715399998 174855.00102849997 174855.00498099998 174855.00892249998 174855.01300749998 174855.01710449997 174855.021152 174855.02510849998 174855.02896899998 174855.032995 174855.03694899997 174855.04086449998 174855.044906 174855.048945 174855.052936 174855.0569265 174855.061192 174855.0652355 174855.06899449998 174855.0729575 174855.07691299997 174855.08101149998
72,174855.1207555,202.15749999624677,386,392,0.48605003646691636,0.3460058499516766,1.4545647373370616,0.9772636118467434,3d gaze,-5.758480068156187,51.47548955216527,326.46050761748546,174855.1207555 174855.12571449997 174855.12858299998 174855.13139499997 174855.13523249998 174855.13907049998 174855.1430175 174855.14696649997 174855.151182 174855.15539499998 174855.15918099997 174855.16296699998 174855.16698599997 174855.17103599999 174855.17501349997 174855.17895899998 174855.182914 174855.186868 174855.19087599998 174855.194884 174855.198921 174855.20299999998 174855.206947 174855.21085749997 174855.21486799998 174855.2188725 174855.22310849998 174855.22734649997 174855.23163 174855.235911 174855.2396785 174855.24344599998 174855.2473725 174855.251323 174855.2551605 174855.25897249999 174855.2634235 174855.26787049999 174855.27138999998 174855.27490699998 174855.278873 174855.28283749998 174855.2869765 174855.291114 174855.294986 174855.298858 174855.30286 174855.30686249997 174855.31088049998 174855.3149295 174855.3189365 174855.32291299998
73,174855.327229,201.77799998782575,392,398,0.470280346632921,0.3399847355080934,1.3540995747422597,0.9831916910403947,3d gaze,-11.410509357259127,49.14547671202961,300.05583148912143,174855.327229 174855.3314185 174855.335548 174855.339561 174855.3434085 174855.347247 174855.3512525 174855.3553295 174855.35919649998 174855.36295599997 174855.3669725 174855.37095799998 174855.374937 174855.3789755 174855.383025 174855.3870725 174855.391061 174855.3950665 174855.39906049997 174855.4030465 174855.4070215 174855.410981 174855.415009 174855.418981 174855.42295699997 174855.42693249998 174855.43094 174855.43494699997 174855.43890399998 174855.44285249998 174855.4470005 174855.45114 174855.45503249997 174855.460928 174855.46492949998 174855.46895899996 174855.47304799999 174855.4770075 174855.48089399998 174855.48489949998 174855.4889465 174855.49295699998 174855.4969495 174855.50092949998 174855.504924 174855.50894749997 174855.51298299996 174855.51707549999 174855.521116 174855.52501649997 174855.52900699998
74,174855.5410255,82.00349999242462,398,401,0.49837345054279647,0.3343781535454151,1.4529440516946583,0.9686854671606068,3d gaze,-0.598034729354627,52.68906321304109,310.6901638473832,174855.5410255 174855.545041 174855.5491855 174855.5531995 174855.557105 174855.563095 174855.56704549998 174855.57103399996 174855.57496149998 174855.57906099997 174855.583125 174855.58709749999 174855.5910365 174855.59500499998 174855.59895299998 174855.60293949998 174855.60701449998 174855.61103899998 174855.615011 174855.6190475 174855.62302899998
75,174855.69133549999,91.63049998460338,403,405,0.4527599084918887,0.32858548683924016,1.4209159446724218,0.9853338413637887,3d gaze,-19.404973100156322,56.27858234107651,320.7256948514217,174855.69133549999 174855.69562199997 174855.699639 174855.70356999998 174855.70751849998 174855.71132999996 174855.7153505 174855.71922799997 174855.723121 174855.727005 174855.73109699998 174855.735161 174855.73919 174855.74312949998 174855.74733399999 174855.751456 174855.75621949998 174855.7600455 174855.76403149997 174855.76714399998 174855.77107199997 174855.77492899998 174855.7789565 174855.78296599997
76,174855.83130299998,84.62599999620579,407,409,0.4874911103148072,0.312141850486888,1.4691942109001288,0.9619512110203271,3d gaze,-5.0740322987014395,60.79839083713907,316.1033356689275,174855.83130299998 174855.83520849998 174855.83903699997 174855.84300899997 174855.84697999997 174855.85100549998 174855.855032 174855.859093 174855.86315299998 174855.867089 174855.87104499998 174855.87514999998 174855.879158 174855.883143 174855.88705149997 174855.8910705 174855.8950875 174855.8990935 174855.90309799998 174855.90710749998 174855.911026 174855.91592899998
77,174855.91984499997,139.06450002104975,409,414,0.5014535051114051,0.30143458105799487,1.0934343570505975,0.9547305277573851,3d gaze,0.5916555794734142,63.29523187778507,311.3425704240039,174855.91984499997 174855.92388249998 174855.92898949998 174855.93297249998 174855.93696199998 174855.94094949999 174855.94495099998 174855.94907649996 174855.95318749998 174855.95712099998 174855.9610325 174855.96525299997 174855.96981799998 174855.973958 174855.9779945 174855.98230749997 174855.98613749997 174855.99016 174855.99392549996 174855.9974605 174856.001325 174856.00510049998 174856.00904449998 174856.01298399997 174856.0170935 174856.02116999996 174856.025072 174856.03103649998 174856.035056 174856.0391065 174856.043156 174856.047755 174856.05229849997 174856.05563199997 174856.0589095
78,174856.067654,216.45649999845773,414,420,0.4660991833130618,0.29451436714592527,1.1885238039245283,0.9300280393925594,3d gaze,-14.122005671392424,68.51315023554267,325.4932080110671,174856.067654 174856.0720265 174856.0765445 174856.081067 174856.085386 174856.0896615 174856.09384549997 174856.09659899998 174856.09934999997 174856.10316949998 174856.1069885 174856.11096999998 174856.1149705 174856.11896199998 174856.12299 174856.1270595 174856.131073 174856.134991 174856.13891649997 174856.14290849998 174856.1468805 174856.151435 174856.1559735 174856.1594055 174856.162834 174856.1669145 174856.1709415 174856.17491899998 174856.17884799998 174856.18286449998 174856.1868765 174856.19087599998 174856.194875 174856.19886249996 174856.2028495 174856.20688199997 174856.210877 174856.21490249998 174856.218891 174856.222877 174856.22686199998 174856.230936 174856.235011 174856.238934 174856.2428555 174856.24687899998 174856.250903 174856.254879 174856.2588525 174856.26294 174856.266965 174856.27125499997 174856.27550499997 174856.279823 174856.2841105
79,174856.3111225,113.86049998691306,421,425,0.4418630878401005,0.3121304406980452,1.4031809207659738,0.9383559649689377,3d gaze,-27.191866181348068,70.21158040882072,365.1616029647222,174856.3111225 174856.315186 174856.31905499997 174856.3228955 174856.32695999998 174856.3310445 174856.33500099997 174856.33890899998 174856.34291449998 174856.346906 174856.35096749998 174856.35501499998 174856.3589845 174856.36295599997 174856.36702349997 174856.371054 174856.374972 174856.3789085 174856.38302299997 174856.387084 174856.39103 174856.39697099998 174856.40138549998 174856.4054475 174856.4090195 174856.41296649998 174856.41698299997 174856.42100449998 174856.42498299998
80,174856.4288925,82.05149997957051,425,427,0.4641419375605585,0.30506866753574724,1.4430821396590734,0.9043349965394566,3d gaze,-16.641540017286264,72.35142682117093,362.4935159894488,174856.4288925 174856.432897 174856.43693899998 174856.44089649996 174856.444868 174856.4489535 174856.4529745 174856.456923 174856.46088699996 174856.4648995 174856.4689165 174856.4728935 174856.47690349998 174856.4808965 174856.48489949998 174856.4888915 174856.4928925 174856.498931 174856.5029565 174856.50694 174856.51094399998
81,174856.51492549997,180.07000000216067,427,433,0.48749493755098444,0.29737768179830565,1.4855292917231508,0.9118308907330175,3d gaze,-5.75649739847812,74.3564174966768,358.4206280627368,174856.51492549997 174856.5188965 174856.523035 174856.52716399997 174856.5310685 174856.534973 174856.53935399998 174856.543602 174856.547915 174856.552404 174856.55628149997 174856.55983599997 174856.5649215 174856.57007299998 174856.572757 174856.57536 174856.57926899998 174856.58317799997 174856.58711549998 174856.5910115 174856.59501649998 174856.59898749998 174856.6029605 174856.60692599998 174856.61098449997 174856.6150425 174856.619022 174856.623001 174856.62693849998 174856.63087599998 174856.63513349998 174856.63939049997 174856.6435745 174856.64777799998 174856.6517915 174856.65577699998 174856.659621 174856.663457 174856.667298 174856.67114399996 174856.675162 174856.6791705 174856.683088 174856.687011 174856.691008 174856.69499549997
82,174856.746987,216.86049998970702,434,441,0.5476776053737732,0.37038712717345945,1.4109455520990366,0.97920687184084,3d gaze,24.249195739699523,52.72504052850068,397.40351874796175,174856.746987 174856.7509555 174856.7549365 174856.7588755 174856.76295999996 174856.766985 174856.77096999998 174856.7748965 174856.7789195 174856.782962 174856.787044 174856.7910355 174856.7949965 174856.798886 174856.8029055 174856.80692199996 174856.81089199998 174856.8148845 174856.819015 174856.82312149997 174856.82707349997 174856.83105799998 174856.835 174856.83890899998 174856.84291 174856.8468915 174856.850906 174856.85490099998 174856.858886 174856.86492099997 174856.8689405 174856.87290199997 174856.87690649997 174856.88092999998 174856.88493349997 174856.88888299998 174856.89290849998 174856.89694099998 174856.9009515 174856.90495349996 174856.90896699997 174856.9130065 174856.91697149997 174856.9209725 174856.9249945 174856.92895849998 174856.9329695 174856.9369865 174856.940974 174856.9452455 174856.9514875 174856.955655 174856.959724 174856.96384749998
83,174856.9678965,127.18199999653734,441,445,0.5439035305016731,0.3586932308753875,1.3882756211036427,0.9851385868085873,3d gaze,20.45949277328274,52.47285824190943,362.91157592143435,174856.9678965 174856.971716 174856.9755955 174856.97945649998 174856.983403 174856.98744899998 174856.99131349998 174856.995144 174856.99909449997 174857.00296399998 174857.00693749997 174857.0109085 174857.01495499996 174857.01900099998 174857.02298349998 174857.02696599998 174857.03096349997 174857.035036 174857.0392445 174857.04337799997 174857.047249 174857.051028 174857.0550575 174857.058995 174857.06326999998 174857.067492 174857.07158599998 174857.075666 174857.07947449997 174857.08329049998 174857.0872165 174857.0911595 174857.0950785
84,174857.14695949998,84.22850002534688,446,449,0.49492737000953535,0.20864782023920592,1.4449576739522174,0.8606690928686807,3d gaze,-1.833760692151399,83.88708305044504,281.34954855689165,174857.14695949998 174857.1509225 174857.15490649999 174857.15901199996 174857.16323349997 174857.16717549998 174857.1709795 174857.174985 174857.17898599998 174857.18299549998 174857.18700499999 174857.19094499998 174857.19487999997 174857.19888399998 174857.202887 174857.2068485 174857.21081 174857.2148595 174857.218909 174857.222911 174857.226913 174857.231188
85,174857.235471,101.79349998361431,449,452,0.49719497620563907,0.19001685076807978,1.4006706261103663,0.8532892782806485,3d gaze,-0.9733190917468687,85.95237112490612,270.8507608295162,174857.235471 174857.23988 174857.244275 174857.24798549997 174857.25170599998 174857.255705 174857.259609 174857.263426 174857.26726449997 174857.27120249998 174857.27500949998 174857.27902299998 174857.283125 174857.28711749997 174857.29096749998 174857.295199 174857.2994125 174857.30342999997 174857.30742949998 174857.31129549997 174857.31514899997 174857.31919849996 174857.32314099997 174857.32917299998 174857.33303599997 174857.33726449998
86,174858.058838,160.22249998059124,473,478,0.44517403173715836,0.18239186850016484,1.253273856424149,0.835139241094956,3d gaze,-18.463467261479202,85.42337314796464,262.881453990246,174858.058838 174858.062937 174858.067036 174858.071062 174858.075083 174858.079354 174858.08363999997 174858.08805249998 174858.0922425 174858.096222 174858.0999145 174858.1036105 174858.107226 174858.111155 174858.115155 174858.1194145 174858.1235005 174858.12722149998 174858.13084499998 174858.1348685 174858.13889099998 174858.142918 174858.14695199998 174858.15101849998 174858.15507599997 174858.15916349998 174858.1631905 174858.16712899998 174858.17105049998 174858.17522399998 174858.17936399998 174858.18343649997 174858.18750099998 174858.19131999998 174858.1951295 174858.19946749997 174858.203708 174858.20741649996 174858.2109515 174858.21500149998 174858.21906049998
87,174858.31664599996,166.6020000120625,481,486,0.477528270095862,0.20377821163854917,1.41977778977333,0.8334383378772519,3d gaze,-7.118855353271177,74.8972840471127,247.07044965441693,174858.31664599996 174858.32063699997 174858.32465749996 174858.3287285 174858.330227 174858.33316449999 174858.3371325 174858.34097199998 174858.34496 174858.34907549998 174858.353047 174858.35694199998 174858.36091499997 174858.36502949998 174858.37100349998 174858.37487 174858.37892299998 174858.3829605 174858.38696449998 174858.39102649997 174858.395043 174858.39900799998 174858.4029795 174858.406937 174858.4108825 174858.41483849997 174858.41895099997 174858.42304549998 174858.4270145 174858.4309815 174858.435155 174858.4393585 174858.443303 174858.4472165 174858.45116449997 174858.4551465 174858.459462 174858.46366349998 174858.46737799997 174858.47108199997 174858.47503499998 174858.478919 174858.48324799997
88,174858.50138849998,125.7634999928996,487,490,0.4491531749232279,0.15381199026879286,1.0552959724127065,0.7573118016690388,3d gaze,-15.627669602489755,85.12207653522532,240.10885893626732,174858.50138849998 174858.5061005 174858.50878099998 174858.511736 174858.515602 174858.51911399997 174858.523079 174858.526965 174858.530983 174858.5349795 174858.53900549997 174858.54301 174858.54720099998 174858.55147849998 174858.55571449996 174858.5598695 174858.56377799998 174858.56763 174858.57140349998 174858.57512399997 174858.5796235 174858.58411549998 174858.5874955 174858.59487849998 174858.59889099997 174858.60694199998 174858.61096299998 174858.6149485 174858.61920349998 174858.62333849998 174858.62715199997
89,174858.64733399998,83.68949999567121,491,493,0.4590051874341543,0.1647645002291498,1.2692987647867462,0.75528075321406,3d gaze,-13.009049967206233,85.15772585796365,248.1055463139272,174858.64733399998 174858.651312 174858.6556085 174858.6609655 174858.66633049998 174858.67079449998 174858.675275 174858.67749849998 174858.67956949997 174858.683386 174858.68717599998 174858.69109599997 174858.69501999998 174858.6990305 174858.702981 174858.706993 174858.710949 174858.7149275 174858.718905 174858.722866 174858.73102349997
90,174858.74889199997,218.21650001220405,494,500,0.49580718620688,0.23948620236727972,1.4457956501134661,0.8277499346927774,3d gaze,-1.5417691913411244,77.01029774803324,288.69831177618215,174858.74889199997 174858.75290149997 174858.75689149997 174858.760866 174858.76491149998 174858.768934 174858.7729085 174858.77689449998 174858.7808825 174858.78491599998 174858.7890225 174858.79304749996 174858.796984 174858.80152049998 174858.805578 174858.80907 174858.81310499998 174858.81710499997 174858.82104149996 174858.825037 174858.828982 174858.83302199998 174858.8390095 174858.8428925 174858.84691949998 174858.8509615 174858.8549875 174858.85900449997 174858.863833 174858.868655 174858.87184749998 174858.87503999998 174858.87900999998 174858.882987 174858.886987 174858.8909695 174858.8949235 174858.898868 174858.9028875 174858.90690549999 174858.9109345 174858.91493199999 174858.92086249997 174858.926715 174858.9288395 174858.93096899998 174858.9349995 174858.938982 174858.942953 174858.94692149997 174858.9509905 174858.9550525 174858.9590935 174858.96312899998 174858.9671085
91,174858.9711525,83.87249999213964,501,503,0.5050947395762221,0.24440662835701116,0.7470458464035911,0.8137456373217339,3d gaze,1.9029528878686341,76.25851221541149,291.4005570044025,174858.9711525 174858.97507599997 174858.9789345 174858.98294999998 174858.98696399998 174858.99096149998 174858.99495249998 174858.99903449998 174859.0031185 174859.007073 174859.011061 174859.015008 174859.0189125 174859.02289949998 174859.0269015 174859.03095749998 174859.035013 174859.0395395 174859.04405 174859.04757449997 174859.05103849998 174859.05502499998
92,174859.0589635,218.07599999010563,503,510,0.49235303357284926,0.21750877132023339,1.4793489721231692,0.7728412128006136,3d gaze,-2.862882864668604,84.59365041668556,292.4313057519312,174859.0589635 174859.063023 174859.06704449997 174859.07111649998 174859.07517099997 174859.07954399998 174859.08390899998 174859.08820549998 174859.09249299997 174859.09614649997 174859.09988549998 174859.103703 174859.10742799996 174859.11137499998 174859.11522749998 174859.119275 174859.12323 174859.127126 174859.131023 174859.13901449996 174859.1429935 174859.14700449997 174859.15104099998 174859.155079 174859.15898849998 174859.162987 174859.167084 174859.17103899998 174859.179097 174859.18305199998 174859.187093 174859.19115499998 174859.19520599997 174859.19908399996 174859.2049655 174859.208937 174859.213216 174859.21846399998 174859.2225595 174859.22618449997 174859.2301995 174859.233965 174859.2379815 174859.241578 174859.2452685 174859.249152 174859.253126 174859.257049 174859.261205 174859.26551349997 174859.26939399997 174859.27312699996 174859.27703949998
93,174859.28110649998,89.91700000478886,510,512,0.49765679919179434,0.21325138988508857,0.5196737533616365,0.763624653809677,3d gaze,-0.8723411651371695,85.05818399026396,289.69133673574373,174859.28110649998 174859.285141 174859.28904099998 174859.292986 174859.3030145 174859.30706999998 174859.31103799999 174859.3150315 174859.319001 174859.327137 174859.33108849998 174859.33521949998 174859.339102 174859.342932 174859.34694899997 174859.3509655 174859.3549795 174859.3670255 174859.3710235
94,174859.3911,219.83199997339398,513,520,0.5134816666079889,0.2219067673887133,1.4507151576328965,0.763550236859256,3d gaze,4.92037200647191,81.46801692993046,286.0314272681371,174859.3911 174859.395168 174859.39906949998 174859.4031315 174859.40704899997 174859.4110375 174859.41496249998 174859.4189465 174859.422933 174859.4269235 174859.43489499998 174859.43887999997 174859.44312999997 174859.4473795 174859.4516645 174859.45593499998 174859.4606725 174859.46539599999 174859.46849449998 174859.471547 174859.4752885 174859.4829985 174859.487012 174859.4910175 174859.49502149998 174859.499062 174859.503102 174859.5070865 174859.511029 174859.51501149999 174859.522932 174859.52691149997 174859.53089949998 174859.534897 174859.53889849997 174859.546914 174859.5509065 174859.555147 174859.5593685 174859.5636185 174859.56785599998 174859.5717575 174859.575659 174859.5801445 174859.584682 174859.587841 174859.5909475 174859.5949825 174859.598963 174859.60699499998 174859.61093199998
95,174859.6149735,106.72050001448952,520,523,0.5285945748811619,0.23141842210010774,1.3288475668528186,0.7699287139046312,3d gaze,10.241975938850132,76.79173913179362,279.2861169442647,174859.6149735 174859.61891999998 174859.622866 174859.626842 174859.6308575 174859.6348775 174859.6388585 174859.642897 174859.646935 174859.650921 174859.654907 174859.658949 174859.662999 174859.66703799999 174859.67297799996 174859.67687949998 174859.6808745 174859.68487499998 174859.68909499998 174859.69355899998 174859.698033 174859.7025905 174859.70695649998 174859.71019899996 174859.7137205 174859.717817 174859.721694
96,174860.14889999997,88.22150001651607,536,538,0.5725674980811678,0.33545010689663485,1.455956966018429,0.9947927579111642,3d gaze,31.041941986288727,56.331284396608474,334.31682731167695,174860.14889999997 174860.15289599999 174860.156847 174860.16084799997 174860.16561599998 174860.16966899997 174860.1729675 174860.17693299998 174860.18166049998 174860.185681 174860.188907 174860.1928745 174860.196893 174860.20111149998 174860.20518599998 174860.20901449997 174860.2129625 174860.21693399997 174860.220921 174860.22490799997 174860.22892 174860.2330785 174860.2371215
97,174860.35949349997,91.49300001445226,542,545,0.52113152823027,0.27422811123097296,1.4404997149107737,0.9246659698384024,3d gaze,7.76617011019518,66.15254002848218,286.2219904196634,174860.35949349997 174860.36373549997 174860.36797049997 174860.37232749996 174860.37677099998 174860.38022399996 174860.383592 174860.3873445 174860.39113899998 174860.395126 174860.39908449998 174860.403015 174860.4070025 174860.4110925 174860.4151515 174860.419088 174860.422979 174860.42700149998 174860.43098099998 174860.43501899997 174860.43901449998 174860.44303049997 174860.44704549998 174860.45098649999
98,174860.45492649998,108.09500000323169,545,548,0.510790147517562,0.2685729071534253,0.9632574271106426,0.9038998176473265,3d gaze,3.955386623469578,67.61513414809245,285.39385923526254,174860.45492649998 174860.458904 174860.46286899998 174860.46688149997 174860.470883 174860.474887 174860.47889 174860.4829155 174860.48694049998 174860.49088899998 174860.4948385 174860.49908799998 174860.5032595 174860.5070935 174860.5108575 174860.51491749997 174860.51896999998 174860.5229005 174860.52684099998 174860.53100849997 174860.53516149998 174860.53906599997 174860.542967 174860.5469235 174860.55088 174860.5549075 174860.558906 174860.56302149998
99,174860.5749295,192.49899999704212,548,554,0.5432500443866787,0.2913029919416029,1.4400600126233478,0.9589695884953783,3d gaze,16.938578244011534,65.43895893630426,306.2361197341189,174860.5749295 174860.57892399997 174860.58293549996 174860.58698249998 174860.5909695 174860.59495549998 174860.59891099998 174860.60288749996 174860.60888249998 174860.61290849998 174860.616935 174860.620917 174860.624895 174860.628921 174860.6329425 174860.6369395 174860.64110799998 174860.64510099997 174860.648925 174860.652955 174860.656903 174860.66086499998 174860.66501099998 174860.66911799996 174860.6730445 174860.6770355 174860.68101349997 174860.6850485 174860.6890665 174860.692941 174860.69717249996 174860.70353849998 174860.70767799998 174860.71168899996 174860.7154695 174860.720155 174860.7245585 174860.72791699998 174860.7310805 174860.735069 174860.7390325 174860.743038 174860.7469655 174860.75138149998 174860.75579499998 174860.76253449998 174860.7674285
100,174860.77061399998,80.66099998541176,554,557,0.5310439748817909,0.291746696133913,0.3620881730218357,0.9386056660638008,3d gaze,12.439342445485511,66.77669183698032,313.14182871022626,174860.77061399998 174860.7723205 174860.775868 174860.779123 174860.7832255 174860.78716449998 174860.791111 174860.79495299998 174860.79908649996 174860.80315499997 174860.80709799996 174860.81105299998 174860.81510349998 174860.8190915 174860.82306099997 174860.82703 174860.83101849997 174860.835007 174860.839018 174860.84306599997 174860.84716349997 174860.85127499996
101,174860.859172,151.71899998676963,557,561,0.5277730363067493,0.2985098457973283,1.466824740876382,0.9091957109479577,3d gaze,11.43416688789998,66.45377904008431,322.0512859935475,174860.859172 174860.86715799998 174860.87511499997 174860.889968 174860.89354249998 174860.89757799997 174860.89908299997 174860.90308049996 174860.906968 174860.91108 174860.91513299997 174860.91903149997 174860.92377949998 174860.92798849999 174860.931444 174860.935864 174860.94041799998 174860.944035 174860.94743449998 174860.95139099998 174860.95520549998 174860.9596455 174860.9639965 174860.9675425 174860.970973 174860.9749725 174860.9788875 174860.9829005 174860.986905 174860.99092099996 174860.9949385 174860.99894099997 174861.002968 174861.00694249998 174861.01089099998
